t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
12.488999999999997,0.00045910850167274475,0.005064278841018677,nan,nan,nan,nan,-0.007140055298805237,1.0,-1.7578713595867157e-08,0.45375698804855347,0.0,0.0,1.0,0.0,0.004000000189989805,0.014000000432133675,100.0,0.01725739613175392,8.277559280395508,6.6491289138793945,15.159614562988281,-0.0003773429780267179,0.002132281893864274,0.002509607467800379,0.0,1.0,0.014591638930141926,0.1422077864408493,1.0,0.0,-0.020193979144096375,0.13192467391490936,-0.0014145569875836372,0.1560286283493042,0.01932133547961712,-0.140018492937088,0.019043678417801857,-0.006816402543336153,0.044530682265758514,-0.00047747846110723913,0.052666887640953064,0.006521845236420631,-0.04726272448897362,0.006428123451769352,-0.014437816105782986,0.0943204015493393,-0.0010113466996699572,0.11155368387699127,0.013813914731144905,-0.10010713338851929,0.013615402393043041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014437816105782986,0.0943204015493393,-0.0010113466996699572,0.11155368387699127,0.013813914731144905,-0.10010713338851929,0.013615402393043041,-0.010819626972079277,0.08703701198101044,0.004257069900631905,0.09671259671449661,0.012179624289274216,-0.10498785227537155,0.004954144358634949
12.503,0.00045910850167274475,0.005064278841018677,nan,nan,nan,nan,-0.008879943750798702,1.0,-1.8277205526828766e-08,0.45375698804855347,0.0,0.0,1.0,0.0,0.008999999612569809,0.01600000075995922,100.0,0.01725739613175392,4.602611064910889,3.133331775665283,7.95136833190918,-0.0003773437347263098,-0.0027589905075728893,-0.002381665166467428,0.0,1.0,0.01724747195839882,0.18280404806137085,1.0,0.0,-0.020193979144096375,0.13192467391490936,-0.0014145569875836372,0.1560286283493042,0.01932133547961712,-0.140018492937088,0.019043678417801857,-0.008028033189475536,0.05244610831141472,-0.0005623513134196401,0.062028538435697556,0.00768111739307642,-0.05566377565264702,0.007570736110210419,-0.017779439687728882,0.11615079641342163,-0.0012454221723601222,0.1373727023601532,0.017011135816574097,-0.12327686697244644,0.016766678541898727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017779439687728882,0.11615079641342163,-0.0012454221723601222,0.1373727023601532,0.017011135816574097,-0.12327686697244644,0.016766678541898727,-0.01098642498254776,0.08898136764764786,0.004266397096216679,0.09884152561426163,0.01263719517737627,-0.10732816159725189,0.005822787061333656
12.512,1.9146129488945007e-05,0.004624316468834877,nan,nan,nan,nan,-0.011372716166079044,1.0,-2.0139850676059723e-08,0.46023619174957275,0.0,0.0,1.0,0.0,0.009999999776482582,0.014000000432133675,100.0,0.016573620960116386,3.462904214859009,3.417570114135742,7.044717311859131,0.0009425415773876011,-0.0022739958949387074,-0.0032165576703846455,-0.03142588213086128,0.9954115748405457,0.01386850792914629,0.15076622366905212,1.0,0.0,-0.020193979144096375,0.13192467391490936,-0.0014145569875836372,0.1560286283493042,0.01932133547961712,-0.140018492937088,0.019043678417801857,-0.006754850968718529,0.044128574430942535,-0.0004731668741442263,0.05219130963087082,0.006462953519076109,-0.046835944056510925,0.006370077840983868,-0.019785244017839432,0.12925446033477783,-0.0013859255705028772,0.1528705358505249,0.018930263817310333,-0.13718445599079132,0.0186582263559103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00570081640034914,-0.0031968653202056885,0.006792614236474037,-0.014379575848579407,0.0016180798411369324,-0.01584501564502716,-9.910762310028076e-05,-0.014084427617490292,0.12605759501457214,0.005406688898801804,0.1384909600019455,0.020548343658447266,-0.15302947163581848,0.01855911873281002,-0.01049998588860035,0.09110648930072784,0.0051549263298511505,0.09971414506435394,0.013346747495234013,-0.11214932799339294,0.006645559798926115
12.518,1.778174191713333e-05,0.004622952081263065,nan,nan,nan,nan,-0.012048959732055664,1.0,-2.5029294192790985e-08,0.4598090350627899,0.0,0.0,1.0,0.0,0.007000000216066837,0.008999999612569809,100.0,0.016573620960116386,1.9977251291275024,2.6056528091430664,4.727588176727295,0.0009466297924518585,-0.002280210144817829,-0.0032268650829792023,-0.00015159862232394516,0.9953863024711609,0.015390989370644093,0.15076622366905212,1.0,0.0,-0.020193979144096375,0.13192467391490936,-0.0014145569875836372,0.1560286283493042,0.01932133547961712,-0.140018492937088,0.019043678417801857,-0.007966450415551662,0.05204379931092262,-0.000558037543669343,0.06155272573232651,0.00762219587340951,-0.055236782878637314,0.007512661628425121,-0.021062815561890602,0.13760067522525787,-0.0014754175208508968,0.16274169087409973,0.020152628421783447,-0.14604271948337555,0.01986302249133587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006079660728573799,-0.0034507066011428833,0.007247438188642263,-0.015332281589508057,0.001727573573589325,-0.016926303505897522,-0.00010655634105205536,-0.014983154833316803,0.134149968624115,0.005772020667791367,0.14740940928459167,0.021880201995372772,-0.16296902298927307,0.019756466150283813,-0.010677487589418888,0.0929349809885025,0.00520138256251812,0.10172991454601288,0.013719405978918076,-0.11439213156700134,0.0072095333598554134
12.527999999999999,1.778174191713333e-05,0.004622952081263065,nan,nan,nan,nan,-0.01272518653422594,1.0,-2.223532646894455e-08,0.4598090350627899,0.0,0.0,1.0,0.0,0.003000000026077032,0.008999999612569809,100.0,0.016573620960116386,3.274722099304199,2.2148447036743164,5.624773025512695,0.0009466326446272433,-0.0009406275930814445,-0.001887282356619835,0.0,0.9954048991203308,0.016967004165053368,0.19774943590164185,1.0,0.0,-0.020193979144096375,0.13192467391490936,-0.0014145569875836372,0.1560286283493042,0.01932133547961712,-0.140018492937088,0.019043678417801857,-0.009279102087020874,0.060619182884693146,-0.0006499867304228246,0.07169491797685623,0.008878123946487904,-0.06433828175067902,0.008750541135668755,-0.022345736622810364,0.14598184823989868,-0.0015652843285351992,0.1726541668176651,0.021380111575126648,-0.15493808686733246,0.021072866395115852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006436862051486969,-0.0036534518003463745,0.007673248648643494,-0.01623310148715973,0.0018290746957063675,-0.01792079210281372,-0.0001128166913986206,-0.015908874571323395,0.1423283964395523,0.006107964552938938,0.15642106533050537,0.023209186270833015,-0.17285887897014618,0.020960049703717232,-0.01089035626500845,0.09505493193864822,0.0052552116103470325,0.10405375063419342,0.014131582342088223,-0.11694438010454178,0.007801443338394165
12.54,9.983405470848083e-05,0.004705004394054413,nan,nan,nan,nan,-0.002686822786927223,1.0,-2.4330802261829376e-08,0.42700761556625366,0.0,0.0,1.0,0.0,0.004000000189989805,0.013000000268220901,100.0,0.01621999964118004,1.5434991121292114,2.613469123840332,4.822198390960693,0.000700473552569747,-0.001432997640222311,-0.0021334956400096416,0.006311716046184301,1.0,0.012569023296236992,0.19774943590164185,1.0,0.0,-0.02427455596625805,0.12667062878608704,-0.0034330312628299,0.15397708117961884,0.025222191587090492,-0.14472264051437378,0.02374378591775894,-0.0032521882094442844,0.016970722004771233,-0.0004599410167429596,0.02062910795211792,0.0033791479654610157,-0.01938924379646778,0.003181078238412738,-0.005680121947079897,0.029640279710292816,-0.0008033117628656328,0.03602984920144081,0.005901863798499107,-0.03386435657739639,0.005555924493819475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005680121947079897,0.029640279710292816,-0.0008033117628656328,0.03602984920144081,0.005901863798499107,-0.03386435657739639,0.005555924493819475,-0.010481864213943481,0.09013549238443375,0.005051830783486366,0.09977774322032928,0.013682235032320023,-0.11266712844371796,0.007655741181224585
12.551000000000002,0.00010421965271234512,0.004709389992058277,nan,nan,nan,nan,-0.004268410615622997,1.0,-2.5727786123752594e-08,0.42804116010665894,0.0,0.0,1.0,0.0,0.003000000026077032,0.012000000104308128,100.0,0.01621999964118004,2.041733741760254,1.4815958738327026,4.046355724334717,0.0006873154197819531,-0.0011655142297968268,-0.0018528553191572428,0.00036546651972457767,0.9996989369392395,0.014500997960567474,0.16309231519699097,1.0,0.0,-0.02427455596625805,0.12667062878608704,-0.0034330312628299,0.15397708117961884,0.025222191587090492,-0.14472264051437378,0.02374378591775894,-0.0048300051130354404,0.025204159319400787,-0.0006830838974565268,0.030637431889772415,0.005018559750169516,-0.028796039521694183,0.004724395461380482,-0.010213883593678474,0.05329857021570206,-0.0014444994740188122,0.06478817015886307,0.010612616315484047,-0.06089422479271889,0.009990554302930832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005934843793511391,-0.0005546994507312775,0.0007211191696114838,-0.001489497721195221,0.0001713307574391365,-0.001803908497095108,-1.223292201757431e-05,-0.009620399214327335,0.05274387076497078,-0.0007233803044073284,0.06329867243766785,0.010783947072923183,-0.062698133289814,0.009978321380913258,-0.010361367836594582,0.08799635618925095,0.004805831238627434,0.09746068716049194,0.013522853143513203,-0.11008986830711365,0.007785825524479151
12.566000000000003,8.906517177820206e-05,0.004694235511124134,nan,nan,nan,nan,-0.005489785224199295,1.0,-2.5727786123752594e-08,0.423762708902359,0.0,0.0,1.0,0.0,0.004000000189989805,0.013000000268220901,100.0,0.01606631651520729,1.882689118385315,2.9843077659606934,5.346586227416992,0.0007327787461690605,-0.0011746245436370373,-0.0019074290757998824,-0.0011657292488962412,0.9989040493965149,0.009391349740326405,0.214879110455513,1.0,0.0,-0.02427455596625805,0.12667062878608704,-0.0034330312628299,0.15397708117961884,0.025222191587090492,-0.14472264051437378,0.02374378591775894,-0.0025165772531181574,0.013132122345268726,-0.0003559071628842503,0.01596301980316639,0.0026148201432079077,-0.015003599226474762,0.0024615516886115074,-0.01363458577543497,0.07114864140748978,-0.001928272657096386,0.08648619055747986,0.014166857115924358,-0.08128812909126282,0.01333646196871996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014872550964355469,-0.0015041977167129517,0.0018134062411263585,-0.003742709755897522,0.00042610056698322296,-0.004613898694515228,-3.1499192118644714e-05,-0.012147330678999424,0.06964444369077682,-0.00011486641597002745,0.08274348080158234,0.014592957682907581,-0.08590202778577805,0.013304962776601315,-0.010357309132814407,0.0866033285856247,0.00465211970731616,0.09626393020153046,0.013616042211651802,-0.10909409821033478,0.00811910629272461
12.604,8.898880332708359e-05,0.004694159142673016,nan,nan,nan,nan,-0.00648437300696969,1.0,-2.176966518163681e-08,0.42362815141677856,0.0,0.0,1.0,0.0,0.003000000026077032,0.012000000104308128,100.0,0.01606631651520729,7.114853382110596,21.960134506225586,29.34922218322754,0.0007330118678510189,-0.0009700487717054784,-0.001703082351014018,-6.36403774478822e-06,0.9986169934272766,0.011203390546143055,0.17721988260746002,1.0,0.0,-0.02427455596625805,0.12667062878608704,-0.0034330312628299,0.15397708117961884,0.025222191587090492,-0.14472264051437378,0.02374378591775894,-0.0040943799540400505,0.021365487948060036,-0.0005790480645373464,0.02597125433385372,0.004254217725247145,-0.024410312995314598,0.004004855174571276,-0.01648639515042305,0.08603008836507797,-0.002331590047106147,0.10457563400268555,0.017129996791481972,-0.098290354013443,0.016125915572047234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020198142156004906,-0.0020446330308914185,0.002462883247062564,-0.0050813257694244385,0.0005789473652839661,-0.0062657371163368225,-4.278123378753662e-05,-0.01446658093482256,0.08398545533418655,0.00013129319995641708,0.09949430823326111,0.017708944156765938,-0.10455609112977982,0.016083134338259697,-0.010507090017199516,0.08636946976184845,0.004497342277318239,0.09624003618955612,0.013871726579964161,-0.10909382998943329,0.008568142540752888
12.621000000000002,0.00015703774988651276,0.004762208089232445,nan,nan,nan,nan,-0.007584256120026112,1.0,-2.5727786123752594e-08,0.38940998911857605,0.0,0.0,1.0,0.0,0.006000000052154064,0.032999999821186066,100.0,0.01606631651520729,6.14968729019165,5.401814937591553,11.73334789276123,0.0005288610700517893,-0.00041221085120923817,-0.0009410976199433208,0.0020620892755687237,0.9994581341743469,0.011331401765346527,0.17062228918075562,1.0,0.0,-0.02427455596625805,0.12667062878608704,-0.0034330312628299,0.15397708117961884,0.025222191587090492,-0.14472264051437378,0.02374378591775894,-0.004389690700918436,0.02290649153292179,-0.0006208124104887247,0.02784445323050022,0.004561056382954121,-0.02617092803120613,0.004293709062039852,-0.021328192204236984,0.11129578202962875,-0.0030163414776325226,0.13528786599636078,0.022160809487104416,-0.12715670466423035,0.020861845463514328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014637038111686707,-0.002435341477394104,0.0018476417753845453,-0.0036675482988357544,0.0004326086491346359,-0.005222618579864502,-3.952905535697937e-05,-0.019864488393068314,0.10886044055223465,-0.0011686997022479773,0.13162031769752502,0.022593418136239052,-0.13237932324409485,0.02082231640815735,-0.011575744487345219,0.08793146163225174,0.004097676835954189,0.10062642395496368,0.015199228189885616,-0.1141631230711937,0.01028608437627554
12.634999999999998,0.00015703774988651276,0.004762208089232445,nan,nan,nan,nan,-0.002801670227199793,1.0,-2.6193447411060333e-08,0.38940998911857605,0.0,0.0,1.0,0.0,0.0020000000949949026,0.01600000075995922,100.0,0.01606631651520729,5.37756872177124,4.461842060089111,9.995272636413574,0.000528860604390502,0.0008947280584834516,0.0003658413188531995,0.0,1.0,0.013855908997356892,0.1653212159872055,1.0,0.0,-0.02403520606458187,0.12583991885185242,-0.003908413928002119,0.1527407169342041,0.026584111154079437,-0.14573468267917633,0.02821892499923706,-0.006418951787054539,0.03360738232731819,-0.0010437988676130772,0.04079163074493408,0.007099674083292484,-0.0389205664396286,0.0075362748466432095,-0.007382826413959265,0.038653891533613205,-0.00120053649879992,0.046916935592889786,0.00816576648503542,-0.04476490989327431,0.008667927235364914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007382826413959265,0.038653891533613205,-0.00120053649879992,0.046916935592889786,0.00816576648503542,-0.04476490989327431,0.008667927235364914,-0.011157398112118244,0.08410197496414185,0.0038412422873079777,0.09637793898582458,0.01471007987856865,-0.10940700024366379,0.010163310915231705
12.652999999999999,0.000206763856112957,0.004811934195458889,nan,nan,nan,nan,-0.0036607030779123306,1.0,-3.3527612686157227e-08,0.33656004071235657,0.0,0.0,1.0,0.0,0.004999999888241291,0.014999999664723873,100.0,0.0160190649330616,7.338483810424805,4.796517848968506,12.428874015808105,0.0003796749224420637,-0.0012921515153720975,-0.0016718599945306778,0.0033150739036500454,0.9999998807907104,0.014188658446073532,0.13634738326072693,1.0,0.0,-0.02403520606458187,0.12583991885185242,-0.003908413928002119,0.1527407169342041,0.026584111154079437,-0.14573468267917633,0.02821892499923706,-0.006833607796579599,0.03577837720513344,-0.0011112268548458815,0.04342671483755112,0.007558303419500589,-0.04143478348851204,0.00802310835570097,-0.012802669778466225,0.06703029572963715,-0.00208186823874712,0.08135935664176941,0.014160377904772758,-0.07762749493122101,0.015031183138489723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012802669778466225,0.06703029572963715,-0.00208186823874712,0.08135935664176941,0.014160377904772758,-0.07762749493122101,0.015031183138489723,-0.012144201435148716,0.07842840999364853,0.0027246158570051193,0.09763619303703308,0.014517270028591156,-0.10830371081829071,0.010472656227648258
12.667000000000002,0.00020641740411520004,0.004811587743461132,nan,nan,nan,nan,-0.004936422687023878,1.0,-3.434251993894577e-08,0.3363691568374634,0.0,0.0,1.0,0.0,0.008999999612569809,0.017000000923871994,100.0,0.0160190649330616,6.5464348793029785,4.543787002563477,11.479558944702148,0.0003807134635280818,-0.0005630714586004615,-0.0009438192937523127,-2.037952799582854e-05,1.0,0.016928834840655327,0.18117842078208923,1.0,0.0,-0.02403520606458187,0.12583991885185242,-0.003908413928002119,0.1527407169342041,0.026584111154079437,-0.14573468267917633,0.02821892499923706,-0.008395833894610405,0.04395764693617821,-0.0013652637135237455,0.05335446819663048,0.009286201559007168,-0.050907161086797714,0.009857265278697014,-0.01778300106525421,0.09310556948184967,-0.0028917300514876842,0.11300874501466751,0.01966886967420578,-0.10782516002655029,0.020878423005342484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01778300106525421,0.09310556948184967,-0.0028917300514876842,0.11300874501466751,0.01966886967420578,-0.10782516002655029,0.020878423005342484,-0.012488076463341713,0.07879507541656494,0.002449299907311797,0.0985986590385437,0.014958695508539677,-0.10906510055065155,0.011279510334134102
12.683,0.0002546031028032303,0.004859773442149162,nan,nan,nan,nan,-0.0055601997300982475,1.0,-3.4924596548080444e-08,0.33462318778038025,0.0,0.0,1.0,0.0,0.012000000104308128,0.014999999664723873,100.0,0.0160190649330616,6.347705841064453,4.380832195281982,10.948711395263672,0.00023615577083546668,-0.0004614875069819391,-0.0006976782460696995,0.0032123802229762077,1.0,0.012967024929821491,0.15098202228546143,1.0,0.0,-0.02403520606458187,0.12583991885185242,-0.003908413928002119,0.1527407169342041,0.026584111154079437,-0.14573468267917633,0.02821892499923706,-0.006635579746216536,0.03474156931042671,-0.0010790250962600112,0.0421682707965374,0.007339274510741234,-0.04023406282067299,0.007790610194206238,-0.020757105201482773,0.10867693275213242,-0.003375355387106538,0.13190880417823792,0.02295837365090847,-0.12585829198360443,0.0243702195584774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020757105201482773,0.10867693275213242,-0.003375355387106538,0.13190880417823792,0.02295837365090847,-0.12585829198360443,0.0243702195584774,-0.013038689270615578,0.08040119707584381,0.002101534279063344,0.10064087808132172,0.015489017590880394,-0.11084600538015366,0.012186946347355843
12.695999999999998,0.0002546031028032303,0.004859773442149162,nan,nan,nan,nan,-0.006363437976688147,1.0,-3.527384251356125e-08,0.33462318778038025,0.0,0.0,1.0,0.0,0.003000000026077032,0.01600000075995922,100.0,0.0160190649330616,4.801328182220459,5.489180564880371,10.507041931152344,0.00023615540703758597,-0.0027719764038920403,-0.0030081672593951225,0.0,0.9999999403953552,0.01566358655691147,0.18831029534339905,1.0,0.0,-0.02403520606458187,0.12583991885185242,-0.003908413928002119,0.1527407169342041,0.026584111154079437,-0.14573468267917633,0.02821892499923706,-0.009639927186071873,0.05047128349542618,-0.0015675682807341218,0.06126052513718605,0.010662229731678963,-0.05845057591795921,0.011317913420498371,-0.02388874813914299,0.1250731199979782,-0.003884598147124052,0.15181000530719757,0.026422124356031418,-0.14484664797782898,0.028046976774930954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02388874813914299,0.1250731199979782,-0.003884598147124052,0.15181000530719757,0.026422124356031418,-0.14484664797782898,0.028046976774930954,-0.013721964322030544,0.08277623355388641,0.00185877806507051,0.10411631315946579,0.016341840848326683,-0.1143423467874527,0.013351701200008392
12.706000000000003,1.5086494386196136e-05,0.004620256833732128,nan,nan,nan,nan,-0.007604228798300028,1.0,-3.969762474298477e-08,0.3450499176979065,0.0,0.0,1.0,0.0,0.003000000026077032,0.013000000268220901,100.0,0.01562091987580061,3.375624656677246,3.6310739517211914,7.266263961791992,0.000954700808506459,-0.002576052211225033,-0.0035307928919792175,-0.018424352630972862,0.9968843460083008,0.012359553016722202,0.18831029534339905,1.0,0.0,-0.0001819226163206622,0.12589332461357117,0.014805169776082039,0.1549433469772339,-0.02233295701444149,-0.14543366432189941,-0.027829740196466446,-5.7089233450824395e-05,0.03950665146112442,0.004646018613129854,0.04862285405397415,-0.0070083169266581535,-0.045638613402843475,-0.008733265101909637,-0.019008643925189972,0.1333945393562317,0.0009307228028774261,0.1624898612499237,0.01491539180278778,-0.1543852686882019,0.014714758843183517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002718742936849594,-0.011600211262702942,0.003901400603353977,-0.006887272000312805,0.000870073214173317,-0.014928877353668213,-0.0001368178054690361,-0.016289900988340378,0.12179432809352875,0.004832123406231403,0.1556025892496109,0.015785465016961098,-0.16931414604187012,0.014577941037714481,-0.013091395609080791,0.08522965759038925,0.002942659892141819,0.10534405708312988,0.01652372069656849,-0.11943601071834564,0.013419597409665585
12.713999999999999,1.4562159776687622e-05,0.00461973249912262,nan,nan,nan,nan,-0.0026328701060265303,1.0,-3.7369318306446075e-08,0.34460145235061646,0.0,0.0,1.0,0.0,0.0020000000949949026,0.010999999940395355,100.0,0.01562091987580061,2.573819875717163,2.3515000343322754,5.178612232208252,0.000956276198849082,-0.002130929846316576,-0.0030872435308992863,-4.766678102896549e-05,0.9933674335479736,0.014145897701382637,0.15530747175216675,1.0,0.0,-0.021565906703472137,0.12744612991809845,-0.003887313650920987,0.1540144681930542,0.023694435134530067,-0.1434117555618286,0.030470790341496468,-0.0048558758571743965,0.028696339577436447,-0.0008752848953008652,0.034678585827350616,0.0053351446986198425,-0.032291229814291,0.00686093932017684,-0.0047645834274590015,0.028156839311122894,-0.0008588291821070015,0.0340266153216362,0.00523484218865633,-0.03168414533138275,0.006731951143592596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008262135088443756,-0.003572314977645874,0.001188390888273716,-0.0021058954298496246,0.00026274239644408226,-0.00458265095949173,-4.2105093598365784e-05,-0.003938369918614626,0.02458452433347702,0.00032956170616671443,0.031920719891786575,0.005497584585100412,-0.03626679629087448,0.00668984604999423,-0.012619559653103352,0.08199551701545715,0.0028043894562870264,0.10150372982025146,0.01594381034374237,-0.11516369134187698,0.013067958876490593
12.720999999999997,1.4562159776687622e-05,0.00461973249912262,nan,nan,nan,nan,-0.0035687475465238094,1.0,-3.5390257835388184e-08,0.34460145235061646,0.0,0.0,1.0,0.0,0.008999999612569809,0.007000000216066837,100.0,0.01562091987580061,2.2206432819366455,2.586012601852417,5.059002876281738,0.000956278177909553,-0.002130929846316576,-0.0030872435308992863,0.0,0.9944371581077576,0.015281261876225471,0.15530747175216675,1.0,0.0,-0.021565906703472137,0.12744612991809845,-0.003887313650920987,0.1540144681930542,0.023694435134530067,-0.1434117555618286,0.030470790341496468,-0.0048558758571743965,0.028696339577436447,-0.0008752848953008652,0.034678585827350616,0.0053351446986198425,-0.032291229814291,0.00686093932017684,-0.007424239069223404,0.04387437552213669,-0.0013382394099608064,0.05302073806524277,0.008157003670930862,-0.049370668828487396,0.010489818640053272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011791028082370758,-0.005098111927509308,0.0016959725180640817,-0.003005359321832657,0.0003749644383788109,-0.006539978086948395,-6.0088932514190674e-05,-0.006245136260986328,0.03877626359462738,0.0003577331081032753,0.05001537874341011,0.008531968109309673,-0.05591064691543579,0.010429729707539082,-0.012398330494761467,0.0805094838142395,0.002729808446019888,0.09974812716245651,0.01569497212767601,-0.11319142580032349,0.012978455051779747
12.732,1.4562159776687622e-05,0.00461973249912262,nan,nan,nan,nan,-0.004663707688450813,1.0,-3.597233444452286e-08,0.34460145235061646,0.0,0.0,1.0,0.0,0.004999999888241291,0.008999999612569809,100.0,0.01562091987580061,2.810454845428467,2.3790290355682373,5.425013542175293,0.000956277537625283,-0.0016001800540834665,-0.002556493505835533,0.0,0.9949653148651123,0.01673729345202446,0.20588870346546173,1.0,0.0,-0.021565906703472137,0.12744612991809845,-0.003887313650920987,0.1540144681930542,0.023694435134530067,-0.1434117555618286,0.030470790341496468,-0.006257625296711922,0.03698013350367546,-0.0011279541067779064,0.044689279049634933,0.0068752458319067955,-0.041612766683101654,0.008841492235660553,-0.010535995475947857,0.062263645231723785,-0.001899142051115632,0.07524356991052628,0.011575886979699135,-0.07006362825632095,0.014886464923620224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015919776633381844,-0.00688326358795166,0.002289834199473262,-0.0040577128529548645,0.0005062613636255264,-0.00883001834154129,-8.112937211990356e-05,-0.008944017812609673,0.055380381643772125,0.0003906921483576298,0.07118585705757141,0.012082148343324661,-0.07889364659786224,0.01480533555150032,-0.012242344208061695,0.0793960839509964,0.0026394901797175407,0.09849973022937775,0.015541697852313519,-0.11175461858510971,0.013056754134595394
12.744,3.0938535928726196e-05,0.004636108875274658,nan,nan,nan,nan,-0.005642031319439411,1.0,-3.2014213502407074e-08,0.34176039695739746,0.0,0.0,1.0,0.0,0.0010000000474974513,0.012000000104308128,100.0,0.01562091987580061,5.216283321380615,2.6237246990203857,8.166131019592285,0.0009071524254977703,-0.0013600152451545,-0.002267199568450451,0.0013646980514749885,0.9961690902709961,0.011818589642643929,0.1698051244020462,1.0,0.0,-0.021565906703472137,0.12744612991809845,-0.003887313650920987,0.1540144681930542,0.023694435134530067,-0.1434117555618286,0.030470790341496468,-0.00461782980710268,0.027289580553770065,-0.0008323764777742326,0.03297856077551842,0.0050736041739583015,-0.03070824220776558,0.006524601019918919,-0.013564590364694595,0.08016146719455719,-0.0024450544733554125,0.0968724936246872,0.014903400093317032,-0.09020356833934784,0.019165612757205963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016572140157222748,-0.007958896458148956,0.0024325514677911997,-0.0043570250272750854,0.000506330281496048,-0.00989106297492981,-9.209848940372467e-05,-0.01190737634897232,0.07220257073640823,-1.2503005564212799e-05,0.09251546859741211,0.01540973037481308,-0.10009463131427765,0.01907351426780224,-0.012317853979766369,0.0787380263209343,0.0023941092658787966,0.09829125553369522,0.015487005934119225,-0.1111515685915947,0.013395789079368114
12.752000000000002,3.0924566090106964e-05,0.004636094905436039,nan,nan,nan,nan,-0.00663668243214488,1.0,-3.1548552215099335e-08,0.34178173542022705,0.0,0.0,1.0,0.0,0.004999999888241291,0.013000000268220901,100.0,0.015534029342234135,1.5416280031204224,1.3757719993591309,3.1168529987335205,0.0009071948006749153,-0.0013596935896202922,-0.0022669199388474226,-1.0746028920038952e-06,0.996159553527832,0.01385435089468956,0.1698051244020462,1.0,0.0,-0.021565906703472137,0.12744612991809845,-0.003887313650920987,0.1540144681930542,0.023694435134530067,-0.1434117555618286,0.030470790341496468,-0.005803946405649185,0.03429906815290451,-0.0010461772326380014,0.04144929721951485,0.006376788951456547,-0.038595832884311676,0.008200482465326786,-0.01641329564154148,0.09699620306491852,-0.0029585412703454494,0.11721672862768173,0.01803326979279518,-0.10914725065231323,0.023190591484308243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020074648782610893,-0.009639330208301544,0.0029464815743267536,-0.005281552672386169,0.0006126370280981064,-0.011983878910541534,-0.00011163391172885895,-0.014405830763280392,0.08735687285661697,-1.2059696018695831e-05,0.11193517595529556,0.018645906820893288,-0.12113112956285477,0.023078957572579384,-0.012425249442458153,0.0791689082980156,0.002276546787470579,0.09906889498233795,0.015685463324189186,-0.1118817925453186,0.013985620811581612
