t,h,h_corr,lam,cap_active,recovery_used,grad_degenerate,constr_pre,repair_applied,constr_final,grad_h_norm,escape_active,ema_applied,velocity_filter_active,vel_source,velocity_age,dt,selected_count,min_obs_dist,cbf_ms,q_cmd_ms,total_ms,cmd_hdot,real_hdot,real_constr,h_rate,alignment,q_lead,dq_real_norm,active_constraints,solver_mode,monitor_only,contact_stop,h_hard,softmin_gap,dq_ff_0,dq_ff_1,dq_ff_2,dq_ff_3,dq_ff_4,dq_ff_5,dq_ff_6,dq_fb_0,dq_fb_1,dq_fb_2,dq_fb_3,dq_fb_4,dq_fb_5,dq_fb_6,dq_base_0,dq_base_1,dq_base_2,dq_base_3,dq_base_4,dq_base_5,dq_base_6,dq_escape_0,dq_escape_1,dq_escape_2,dq_escape_3,dq_escape_4,dq_escape_5,dq_escape_6,dq_cbf_delta_0,dq_cbf_delta_1,dq_cbf_delta_2,dq_cbf_delta_3,dq_cbf_delta_4,dq_cbf_delta_5,dq_cbf_delta_6,dq_pre_filter_0,dq_pre_filter_1,dq_pre_filter_2,dq_pre_filter_3,dq_pre_filter_4,dq_pre_filter_5,dq_pre_filter_6,dq_final_0,dq_final_1,dq_final_2,dq_final_3,dq_final_4,dq_final_5,dq_final_6
0.533031702041626,0.1429189294576645,0.16594478487968445,nan,nan,nan,nan,0.4277127683162689,0.0,0.42777514457702637,0.4907657206058502,0.0,0.0,1.0,0.0,0.012000000104308128,0.009999999776482582,100.0,0.15238803625106812,4.601559162139893,1.282463788986206,6.016716003417969,1.8369531971984543e-05,0.00017936663061846048,0.4279361665248871,0.021152198314666748,1.0000001192092896,0.001967012183740735,0.011449804529547691,1.0,0.0,0.0,0.0,0.15687252581119537,0.013953596353530884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2664531823247671e-05,0.0038457661867141724,-9.38678567763418e-05,-0.0025510787963867188,-0.00010901465429924428,-0.0013685226440429688,2.3245811462402344e-05,-2.3630677787878085e-06,0.001534842187538743,6.915666745044291e-06,-0.0007509354036301374,-0.00015259986685123295,-0.000587916059885174,1.988113217521459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3630677787878085e-06,0.001534842187538743,6.915666745044291e-06,-0.0007509354036301374,-0.00015259986685123295,-0.000587916059885174,1.988113217521459e-05,-1.1988933010798064e-06,-0.0010399423772469163,3.712982652359642e-05,0.0012402752181515098,-0.00020418733765836805,0.00023972755298018456,1.2366911505523603e-05
0.5653376579284668,0.14291861653327942,0.16594447195529938,nan,nan,nan,nan,0.4276939034461975,0.0,0.42773541808128357,0.49069663882255554,0.0,0.0,1.0,0.0,0.003000000026077032,0.004000000189989805,100.0,0.15249386429786682,2.6891720294952393,0.5307030081748962,3.3772592544555664,-2.045355358859524e-05,0.00011949117470066994,0.4278753399848938,-7.823108899174258e-05,1.0,0.0018864992307499051,0.008595271967351437,1.0,0.0,0.0,0.0,0.156876340508461,0.01395772397518158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010032832506112754,0.00410519540309906,-2.672284608706832e-05,-0.0028443336486816406,-8.6608124547638e-05,-0.001436471939086914,3.069639205932617e-05,-1.595111461938359e-05,0.002756926231086254,-3.164819281664677e-05,-0.0017200233414769173,-0.00012626197712961584,-0.0009970273822546005,2.298864274052903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.595111461938359e-05,0.002756926231086254,-3.164819281664677e-05,-0.0017200233414769173,-0.00012626197712961584,-0.0009970273822546005,2.298864274052903e-05,-1.9040469396713888e-06,0.0007414348074235022,3.3021212857420323e-06,-0.0001425591326551512,-0.00016856516594998538,-0.00034008250804618,1.7069583918782882e-05
0.6084115505218506,0.142916738986969,0.16594259440898895,nan,nan,nan,nan,0.42768287658691406,0.0,0.4277064800262451,0.4907047748565674,0.0,0.0,1.0,0.0,0.0020000000949949026,0.009999999776482582,100.0,0.15251585841178894,1.8895459175109863,1.0003037452697754,3.0264170169830322,-4.374186391942203e-05,5.261962360236794e-05,0.4278028607368469,-0.00018775463104248047,1.0000001192092896,0.0018564475467428565,0.0045095086097717285,1.0,0.0,0.0,0.0,0.15687520802021027,0.013958469033241272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001006406091619283,0.003870055079460144,1.2227974366396666e-06,-0.0028145313262939453,-1.7415950424037874e-05,-0.0013375282287597656,3.1888484954833984e-05,-5.854604023625143e-05,0.003364180214703083,-2.0628422134905122e-05,-0.002277214778587222,-8.514687942806631e-05,-0.001188135938718915,2.7235168090555817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.854604023625143e-05,0.003364180214703083,-2.0628422134905122e-05,-0.002277214778587222,-8.514687942806631e-05,-0.001188135938718915,2.7235168090555817e-05,-2.5020133762154728e-05,0.001995136495679617,-1.1296767297608312e-05,-0.0011483284179121256,-0.00013460470654536039,-0.000747067853808403,2.1602418200927787e-05
0.6671664714813232,0.14291119575500488,0.16593705117702484,nan,nan,nan,nan,0.42767632007598877,0.0,0.4276795983314514,0.4907854497432709,0.0,0.0,1.0,0.0,0.00800000037997961,0.007000000216066837,100.0,0.15251585841178894,3.971640110015869,1.084670901298523,5.136277198791504,-5.398889697971754e-05,-1.2223914382047951e-05,0.42772138118743896,-0.0007918901974335313,1.0,0.0018435257952660322,0.001990174874663353,1.0,0.0,0.0,0.0,0.15686556696891785,0.013954371213912964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.197186065837741e-06,0.0033082813024520874,-5.924870492890477e-05,-0.002473592758178711,6.283771654125303e-05,-0.0011861324310302734,2.294778823852539e-05,-4.417461241246201e-05,0.0034324475564062595,-3.145637674606405e-05,-0.0024470423813909292,-1.6848640370881185e-05,-0.0012138154124841094,2.642738036229275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.417461241246201e-05,0.0034324475564062595,-3.145637674606405e-05,-0.0024470423813909292,-1.6848640370881185e-05,-0.0012138154124841094,2.642738036229275e-05,-4.301458830013871e-05,0.0028175869956612587,-1.780511229299009e-05,-0.0018678545020520687,-8.251883991761133e-05,-0.0010119964135810733,2.488467907824088e-05
0.7201390266418457,0.14255298674106598,0.16557884216308594,nan,nan,nan,nan,0.4265827238559723,0.0,0.4265668988227844,0.4843354821205139,0.0,0.0,1.0,0.0,0.004999999888241291,0.007000000216066837,100.0,0.15233440697193146,2.8441431522369385,0.9910785555839539,3.969775915145874,-9.208871051669121e-05,-7.482431828975677e-05,0.4265841543674469,-0.051172710955142975,1.0,0.002051193732768297,0.0019136581104248762,1.0,0.0,0.0,0.0,0.15683388710021973,0.014280900359153748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001066408003680408,0.0017789751291275024,2.7767964638769627e-05,-0.001506805419921875,6.57900091027841e-05,-0.0006091594696044922,2.8014183044433594e-05,-7.01260069035925e-05,0.002594664227217436,-4.098005774721969e-06,-0.001972481608390808,2.8735325031448156e-05,-0.0009091466199606657,2.5648174414527602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.01260069035925e-05,0.002594664227217436,-4.098005774721969e-06,-0.001972481608390808,2.8735325031448156e-05,-0.0009091466199606657,2.5648174414527602e-05,-5.1820239605149254e-05,0.0028321691788733006,-1.561527642479632e-05,-0.002004204783588648,-2.7350195523467846e-05,-0.0010058400221168995,2.4906908947741613e-05
0.7559044361114502,0.14268377423286438,0.16570962965488434,nan,nan,nan,nan,0.427010715007782,0.0,0.42698508501052856,0.48349320888519287,0.0,0.0,1.0,0.0,0.009999999776482582,0.007000000216066837,100.0,0.15210846066474915,2.718864917755127,0.8132760524749756,3.6635398864746094,-6.625964306294918e-05,-8.99642109288834e-05,0.42696136236190796,0.01868392527103424,1.0000001192092896,0.0021155676804482937,0.0028507711831480265,1.0,0.0,0.0,0.0,0.15682177245616913,0.014137998223304749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0420051189139485e-05,0.0010891631245613098,-7.427515811286867e-05,-0.00095367431640625,7.862327038310468e-05,-0.0003993511199951172,-5.066394805908203e-06,-2.300496635143645e-05,0.0018891090294346213,-3.6986617487855256e-05,-0.0014950161566957831,5.2115374273853377e-05,-0.0006702303071506321,1.125375183619326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.300496635143645e-05,0.0018891090294346213,-3.6986617487855256e-05,-0.0014950161566957831,5.2115374273853377e-05,-0.0006702303071506321,1.125375183619326e-05,-4.397571683512069e-05,0.0024749485310167074,-2.1680672944057733e-05,-0.001822922145947814,7.083224772941321e-06,-0.0008772527799010277,2.023728120548185e-05
0.8072097301483154,0.14268285036087036,0.16570870578289032,nan,nan,nan,nan,0.4270264804363251,0.0,0.42700308561325073,0.48356443643569946,0.0,0.0,1.0,0.0,0.003000000026077032,0.007000000216066837,100.0,0.15200822055339813,3.6734797954559326,0.9224857091903687,4.6795735359191895,-4.546608033706434e-05,-5.7559096603654325e-05,0.4269910156726837,-0.00013198170927353203,0.9999998807907104,0.0023140511475503445,0.004368870053440332,1.0,0.0,0.0,0.0,0.1568072885274887,0.014124438166618347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8862414183095098e-05,-0.00017669051885604858,4.3966720113530755e-05,-0.0001227855682373047,9.445713658351451e-05,0.00015020370483398438,-9.5367431640625e-06,6.106683940743096e-06,0.0010150633752346039,-2.3299649910768494e-05,-0.0009239398641511798,9.200305066769943e-05,-0.00033711138530634344,1.3490451920006308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.106683940743096e-06,0.0010150633752346039,-2.3299649910768494e-05,-0.0009239398641511798,9.200305066769943e-05,-0.00033711138530634344,1.3490451920006308e-06,-1.8315455236006528e-05,0.0018281396478414536,-2.683457569219172e-05,-0.0014307050732895732,4.8720630729803815e-05,-0.0006409239140339196,1.1534791156009305e-05
0.8734993934631348,0.1426781266927719,0.16570398211479187,nan,nan,nan,nan,0.42703157663345337,0.0,0.4270103871822357,0.48357364535331726,0.0,0.0,1.0,0.0,0.007000000216066837,0.008999999612569809,100.0,0.15192407369613647,5.504028797149658,1.318748116493225,6.969764709472656,-2.4001888959901407e-05,-5.803567182738334e-05,0.42697635293006897,-0.0005248520174063742,0.9999999403953552,0.002337029902264476,0.003653212683275342,1.0,0.0,0.0,0.0,0.1567978709936142,0.014119744300842285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900343578308821e-05,-0.0005961954593658447,-3.984285285696387e-05,0.00025272369384765625,8.923954737838358e-05,0.0002455711364746094,-2.3543834686279297e-05,2.4200779080274515e-05,0.00012411572970449924,-1.616946974536404e-05,-0.00028746138559654355,9.139593748841435e-05,-3.3811920729931444e-06,-1.0874586223508231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4200779080274515e-05,0.00012411572970449924,-1.616946974536404e-05,-0.00028746138559654355,9.139593748841435e-05,-3.3811920729931444e-06,-1.0874586223508231e-05,-1.8405743276161957e-06,0.0009445959585718811,-1.5454214008059353e-05,-0.0008497452945448458,7.50405597500503e-05,-0.00030609025270678103,5.790275281469803e-07
0.9206838607788086,0.14263568818569183,0.1656615436077118,nan,nan,nan,nan,0.4269067049026489,0.0,0.4268975555896759,0.48663583397865295,0.0,0.0,1.0,0.0,0.004999999888241291,0.009999999776482582,100.0,0.15181097388267517,2.6165847778320312,0.5731019377708435,3.3568897247314453,-9.492750905337743e-06,-2.0916359062539414e-06,0.42690497636795044,-0.0042438507080078125,1.0,0.0024191089905798435,0.0024001614656299353,1.0,0.0,0.0,0.0,0.15679556131362915,0.014159873127937317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3300159480422735e-05,-0.0010478496551513672,6.788337486796081e-05,0.0005459785461425781,8.096867532003671e-05,0.0004875659942626953,-1.728534698486328e-05,1.3699347618967295e-05,-0.0004695761890616268,2.0953368220943958e-05,0.0001346213830402121,9.019840945256874e-05,0.00024057214614003897,-1.430871634511277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3699347618967295e-05,-0.0004695761890616268,2.0953368220943958e-05,0.0001346213830402121,9.019840945256874e-05,0.00024057214614003897,-1.430871634511277e-05,1.0225932783214375e-05,0.00029852899024263024,-3.5931061574956402e-06,-0.0004013516299892217,8.426298154518008e-05,-5.9839738241862506e-05,-6.685776497761253e-06
0.968360424041748,0.14263108372688293,0.1656569391489029,nan,nan,nan,nan,0.42690443992614746,0.0,0.42689287662506104,0.48664557933807373,0.0,0.0,1.0,0.0,0.004999999888241291,0.009999999776482582,100.0,0.1517835110425949,4.7670087814331055,0.7614842653274536,5.6186370849609375,-3.9614133129362017e-07,4.743016688735224e-06,0.4268980026245117,-0.0004604458808898926,0.9999999403953552,0.0024260873906314373,0.0012584831565618515,1.0,0.0,0.0,0.0,0.15678945183753967,0.014158368110656738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.165457984432578e-05,-0.0010523945093154907,-4.687448381446302e-05,0.0006353855133056641,5.6135031627491117e-05,0.0004088878631591797,-2.384185791015625e-05,4.853489372180775e-05,-0.0007683433359488845,-1.3816882528772112e-05,0.00039132556412369013,7.273667142726481e-05,0.0003268549917265773,-1.9195642380509526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.853489372180775e-05,-0.0007683433359488845,-1.3816882528772112e-05,0.00039132556412369013,7.273667142726481e-05,0.0003268549917265773,-1.9195642380509526e-05,2.5339479179820046e-05,-0.0002095712989103049,-4.317965704103699e-06,-2.834731094480958e-05,8.062230335781351e-05,0.00012718285142909735,-1.246391093445709e-05
