seq_idx,DTW,ADE,RotErr,SuccessRate,Dispersion
1784,0.28062286679736237,0.3885092679411173,4.471657513906336,100.0,0.21943668834865093
1787,0.30801374238818163,0.4269731231033802,4.585485167541618,100.0,0.24514910764992237
1790,0.3122546257092731,0.36731946747750044,4.302874871585613,100.0,0.20469301380217075
1793,0.28041895757439034,0.34799003042280674,3.722888324227676,100.0,0.22676228545606136
1796,0.2851702035271961,0.3504078835248947,4.2896239437334165,100.0,0.23965793661773205
1799,0.2135620026586971,0.27101526502519846,6.763239995769233,100.0,0.20652487874031067
1802,0.2410900286578115,0.3678523702546954,7.989824879995919,100.0,0.18633330473676324
1805,0.39122072405794306,0.6247944198548794,8.207599772957307,100.0,0.23620459251105785
1808,0.6110772495861296,0.9483471512794495,8.618689824078487,100.0,0.2646632492542267
1811,0.9999030958164475,1.7411202192306519,7.321053006175939,100.0,0.29019813518971205
1814,1.7086251591631783,3.2241884618997574,6.468412969126961,100.0,0.4738987423479557
1817,2.3584159820146713,4.904667288064957,5.212092485667374,15.0,0.38468409329652786
1820,2.951486766983274,6.003398820757866,6.777931905040253,5.0,0.5190559662878513
1823,2.528314026513897,5.564906075596809,4.151695043948893,20.0,1.3643804006278515
1826,2.1507353252190713,4.447995871305466,7.29853895075455,45.0,1.433688960969448
1829,2.781961501042881,3.5980451852083206,14.999738213226971,10.0,1.417219452559948
1832,2.9076308491743466,3.3420685678720474,15.383828766211348,5.0,1.1534970253705978
1835,2.4500969990054253,2.5255849584937096,9.701390915396882,15.0,1.3133615255355835
1838,2.0144101477480603,2.3667821660637856,5.788800780672965,40.0,1.2239320203661919
1841,1.5427999349199824,1.476735807955265,2.6818293868661103,80.0,1.09929870814085
1844,1.3273187654016723,1.0089893825352192,1.8758750080813744,95.0,0.8988854475319386
1847,1.3767660441778504,1.1967774480581284,2.0926380101838857,85.0,1.0310573503375053
1850,1.3564698599220448,1.1635412462055683,2.635188476050959,85.0,0.9541804902255535
1853,1.5768216013279663,1.4260707423090935,2.773283009261304,75.0,1.148552168160677
1856,1.4179154941875347,1.2862898409366608,3.6906930153332453,85.0,1.0803798213601112
1859,1.4862604659492222,1.4294525608420372,3.759767562350496,75.0,1.0705236345529556
1862,1.7085075828052947,1.8309134989976883,4.039114236869913,60.0,1.3481399044394493
1865,1.6435669995274966,1.8918538466095924,4.332248426485119,70.0,1.2052478268742561
1868,1.5081526458634638,1.6849467530846596,2.554363294838847,85.0,0.989912636578083
1871,1.9491193565452183,2.422753721475601,2.7000871146810708,55.00000000000001,1.1242251843214035
1874,0.4777411347627358,0.4430515691637993,13.284925461327598,85.0,0.4183120094239712
1877,0.4615998582862979,0.3957835026085377,7.876725936062665,100.0,0.3431100398302078
1880,0.4660164499585451,0.3663084004074335,8.586236796127242,100.0,0.3489996772259474
1883,0.443866100657609,0.31074590515345335,7.478239439172034,100.0,0.2839029533788562
1886,0.4124722798242417,0.303339259698987,7.490253053694113,100.0,0.263066915795207
1889,0.47690199319522186,0.37775617092847824,5.414863945761635,100.0,0.31049284152686596
1892,0.5054723185406501,0.3734414931386709,5.276822280074512,100.0,0.26892723981291056
1895,0.5079629398867037,0.36115527618676424,3.999141516851045,100.0,0.2863848116248846
1898,0.5594486333040125,0.40980041958391666,4.167634256413281,100.0,0.3317350521683693
1901,0.5966147138123551,0.45251622796058655,3.8319341154008377,100.0,0.35536501090973616
1904,0.6383808351700035,0.5097770597785711,2.652117526408861,100.0,0.31027235090732574
1907,0.6322778460359442,0.5296898074448109,2.2242956092234305,100.0,0.3708485048264265
1910,0.5750975145340965,0.4876970313489437,1.9381980682633357,100.0,0.30951621010899544
1913,0.4822742015502641,0.4114481620490551,2.405764981899805,100.0,0.30660030897706747
1916,0.3887453539545152,0.39332257583737373,2.96987617054027,100.0,0.2837005537003279
1919,0.31351505374177985,0.3144700778648257,2.6004764150838477,100.0,0.23864763788878918
1922,0.36175594715959375,0.3463112283498049,2.452081931400836,100.0,0.29631892684847116
1925,0.3349643646835063,0.34286673180758953,2.757344727081114,100.0,0.24498470593243837
1928,0.3519849535989753,0.3828095272183418,4.114457884903624,100.0,0.25622774846851826
1931,0.37978993110459697,0.44926186092197895,3.9901562634448013,100.0,0.29389052651822567
1934,0.36832100535599877,0.44924700632691383,3.9566235944114183,100.0,0.25346605107188225
1937,0.3431791481132959,0.43431706726551056,3.8883552199238887,100.0,0.3213392570614815
1940,0.27476966899749306,0.362051953561604,3.3293032967605827,100.0,0.28322204016149044
1943,0.28096420732152216,0.34047241788357496,2.3191637308159914,100.0,0.2818880835548043
1946,0.2769330068236401,0.32604571897536516,2.207008924300861,100.0,0.2717741532251239
1949,0.25134248380577473,0.27015614323318005,2.0666401378540664,100.0,0.2260969951748848
1952,0.27174126496896994,0.28913882561028004,2.0344608320325746,100.0,0.24386912118643522
1955,0.23957477568583582,0.25248746387660503,1.62429187362912,100.0,0.22500853519886732
1958,0.24877197036106474,0.2563914516940713,1.517388862234704,100.0,0.22674612700939178
1961,0.21594249619582895,0.24035987444221973,1.4476348351357913,100.0,0.21083010360598564
1964,0.23619349939920523,0.27310349978506565,1.3545196725445972,100.0,0.25485134683549404
1967,0.25084971412492707,0.2635778160765767,1.502214038205979,100.0,0.2451583743095398
1970,0.23659242250622034,0.265697343274951,1.5295277031437178,100.0,0.2461480675265193
1973,0.2405563667470333,0.2546139992773533,1.5859333608435928,100.0,0.22973418235778809
1976,0.2558514436003808,0.2792677143588662,1.3808844731270973,100.0,0.22597473580390215
1979,0.2339182988744914,0.26666545309126377,1.808894110703267,100.0,0.23192546796053648
1982,0.2477131413256446,0.26841326616704464,1.7925178601933436,100.0,0.23363339714705944
1985,0.24604973610096423,0.28423957992345095,1.3891878298156317,100.0,0.2426250372081995
1988,0.24920090241169315,0.2874589990824461,1.2396077454712402,100.0,0.22394061088562012
1991,0.2331994344392197,0.2901413943618536,1.342775334590137,100.0,0.2491902094334364
1994,0.2768506076059574,0.32849889248609543,2.567103176602141,100.0,0.25089927949011326
1997,0.3357694956830372,0.41491100564599037,1.6978350413078398,100.0,0.28338253032416105
2000,0.6184607713127076,0.9430986829102039,3.5187314732533723,100.0,0.41148941963911057
2003,0.791226974505215,1.4113819226622581,2.9383675151302713,100.0,0.78785615041852
2006,1.7131819974192466,2.596614323556423,3.5848843000820523,60.0,1.4870883896946907
2009,3.764971839934978,4.3450504541397095,3.624017605574957,0.0,1.4742285013198853
2012,2.9844249008319585,3.1433649361133575,1.8784131714036474,5.0,1.1517045088112354
2015,2.0247994890543097,2.0928610116243362,2.2225271376403635,35.0,1.7018556594848633
2018,1.5665556664785178,1.8493730574846268,2.298498271512595,70.0,1.6952184960246086
2021,1.4606076171418056,1.604459062218666,1.9692112109157318,75.0,1.5672175213694572
2024,1.2480906349374776,1.4964339323341846,1.577913565911539,75.0,1.4772561378777027
